,"from","to","Pharma R&D  Annual Review 2017"
6806,"Rheumatoidarthritis",604382,8
6807,"Rheumatoidarthritis",804718,8
6808,"Rheumatoidarthritis",603075,8
6809,"Rheumatoidarthritis",600115,8
6810,"Rheumatoidarthritis",603118,8
6811,"Rheumatoidarthritis",803672,8
6812,"Rheumatoidarthritis",602085,8
6813,"Rheumatoidarthritis",610918,8
6814,"Rheumatoidarthritis",603517,8
6815,"Rheumatoidarthritis",609260,8
6816,"Rheumatoidarthritis",600759,8
6817,"Rheumatoidarthritis",608280,8
6818,"Rheumatoidarthritis",604142,8
6819,"Rheumatoidarthritis",602687,8
6820,"Rheumatoidarthritis",603607,8
6821,"Rheumatoidarthritis",602957,8
6822,"Rheumatoidarthritis",603198,8
6823,"Rheumatoidarthritis",805570,8
6824,"Rheumatoidarthritis",607603,8
6825,"Rheumatoidarthritis",608656,8
6826,"Rheumatoidarthritis",607405,8
6827,"Rheumatoidarthritis",605224,8
6828,"Rheumatoidarthritis",601114,8
6829,"Rheumatoidarthritis",611864,8
6830,"Rheumatoidarthritis",609969,8
6831,"Rheumatoidarthritis",802067,8
6832,"Rheumatoidarthritis",606841,8
6833,"Rheumatoidarthritis",609620,8
6834,"Rheumatoidarthritis",611198,8
6835,"Rheumatoidarthritis",605401,8
6836,"Rheumatoidarthritis",612397,8
6837,"Rheumatoidarthritis",600823,8
6838,"Rheumatoidarthritis",610872,8
6839,"Rheumatoidarthritis",606851,8
6840,"Rheumatoidarthritis",800467,8
6841,"Rheumatoidarthritis",800561,8
6842,"Rheumatoidarthritis",607403,8
6843,"Rheumatoidarthritis",609678,8
6844,"Rheumatoidarthritis",610593,8
6845,"Rheumatoidarthritis",603553,8
6846,"Rheumatoidarthritis",610318,8
6847,"Rheumatoidarthritis",603562,8
6848,"Rheumatoidarthritis",611879,8
6849,"Rheumatoidarthritis",609888,8
6850,"Rheumatoidarthritis",602273,8
6851,"Rheumatoidarthritis",611712,8
6852,"Rheumatoidarthritis",608176,8
6853,"Rheumatoidarthritis",609959,8
6854,"Rheumatoidarthritis",611247,8
6855,"Rheumatoidarthritis",600291,8
6856,"Rheumatoidarthritis",603203,8
6857,"Rheumatoidarthritis",611434,8
6858,"Rheumatoidarthritis",611744,8
6859,"Rheumatoidarthritis",605776,8
6860,"Rheumatoidarthritis",609880,8
6861,"Rheumatoidarthritis",801714,8
6862,"Rheumatoidarthritis",605186,8
6863,"Rheumatoidarthritis",802661,8
6864,"Rheumatoidarthritis",607111,8
6865,"Rheumatoidarthritis",609425,8
6866,"Rheumatoidarthritis",605775,8
6867,"Rheumatoidarthritis",602904,8
6868,"Rheumatoidarthritis",605040,8
6869,"Rheumatoidarthritis",600944,8
6870,"Rheumatoidarthritis",608916,8
6871,"Rheumatoidarthritis",601249,8
6872,"Rheumatoidarthritis",601125,8
6873,"Rheumatoidarthritis",603587,8
6874,"Rheumatoidarthritis",604992,8
6875,"Rheumatoidarthritis",604078,8
6876,"Rheumatoidarthritis",803438,8
6877,"Rheumatoidarthritis",600578,8
6878,"Rheumatoidarthritis",609549,8
6879,"Rheumatoidarthritis",611060,8
6880,"Rheumatoidarthritis",606520,8
6881,"Rheumatoidarthritis",606888,8
6882,"Rheumatoidarthritis",604282,8
6883,"Rheumatoidarthritis",605979,8
6884,"Rheumatoidarthritis",605795,8
32724,"Arthritis",800341,8
32725,"Arthritis",608186,8
32726,"Arthritis",611097,8
32727,"Arthritis",600019,8
32728,"Arthritis",605408,8
32729,"Arthritis",609431,8
32730,"Arthritis",609238,8
32731,"Arthritis",610855,8
32732,"Arthritis",805916,8
32733,"Arthritis",612288,8
32734,"Arthritis",601954,8
32735,"Arthritis",605809,8
32736,"Arthritis",604703,8
32737,"Arthritis",611226,8
32738,"Arthritis",604985,8
32739,"Arthritis",607903,8
32740,"Arthritis",606644,8
32741,"Arthritis",801264,8
32742,"Arthritis",603199,8
32743,"Arthritis",604932,8
32744,"Arthritis",608235,8
32745,"Arthritis",601405,8
32746,"Arthritis",800269,8
32747,"Arthritis",607163,8
32748,"Arthritis",606283,8
32749,"Arthritis",801940,8
32750,"Arthritis",603797,8
32751,"Arthritis",609062,8
32752,"Arthritis",607391,8
32753,"Arthritis",610603,8
32754,"Arthritis",603612,8
32755,"Arthritis",609889,8
32756,"Arthritis",602426,8
32757,"Arthritis",803045,8
32758,"Arthritis",610059,8
32759,"Arthritis",601103,8
32760,"Arthritis",610121,8
32761,"Arthritis",611620,8
32762,"Arthritis",607621,8
32763,"Arthritis",600989,8
32764,"Arthritis",606940,8
32765,"Arthritis",801830,8
32766,"Arthritis",603731,8
32767,"Arthritis",606202,8
32768,"Arthritis",603433,8
32769,"Arthritis",602257,8
32770,"Arthritis",607786,8
32771,"Arthritis",603924,8
32772,"Arthritis",605909,8
32773,"Arthritis",803225,8
32774,"Arthritis",609743,8
32775,"Arthritis",609413,8
32776,"Arthritis",607107,8
32777,"Arthritis",602316,8
32778,"Arthritis",600979,8
32779,"Arthritis",601962,8
32780,"Arthritis",600123,8
32781,"Arthritis",603631,8
32782,"Arthritis",605609,8
32783,"Arthritis",607348,8
32784,"Arthritis",611212,8
32785,"Arthritis",610932,8
32786,"Arthritis",608034,8
32787,"Arthritis",609495,8
32788,"Arthritis",606838,8
32789,"Arthritis",609594,8
32790,"Arthritis",800308,8
32791,"Arthritis",611578,8
32792,"Arthritis",602635,8
32793,"Arthritis",611441,8
32794,"Arthritis",600598,8
32795,"Arthritis",802992,8
32796,"Arthritis",601939,8
32797,"Arthritis",612275,8
32798,"Arthritis",602030,8
32799,"Arthritis",611435,8
32800,"Arthritis",606575,8
32801,"Arthritis",608287,8
32802,"Arthritis",601193,8
32803,"Arthritis",604652,8
32804,"Arthritis",805461,8
32805,"Arthritis",604865,8
32806,"Arthritis",604716,8
32807,"Arthritis",600729,8
32808,"Arthritis",604866,8
32809,"Arthritis",800315,8
32810,"Arthritis",600062,8
32811,"Arthritis",606582,8
32812,"Arthritis",804717,8
32813,"Arthritis",603162,8
32814,"Arthritis",601023,8
32815,"Arthritis",611663,8
32816,"Arthritis",609298,8
32817,"Arthritis",605094,8
32818,"Arthritis",805416,8
32819,"Arthritis",601462,8
32820,"Arthritis",609969,8
32821,"Arthritis",602366,8
32822,"Arthritis",608480,8
32823,"Arthritis",610985,8
32824,"Arthritis",603052,8
32825,"Arthritis",602673,8
32826,"Arthritis",603281,8
32827,"Arthritis",605232,8
32828,"Arthritis",607364,8
32829,"Arthritis",610872,8
32830,"Arthritis",602051,8
32831,"Arthritis",603055,8
32832,"Arthritis",803267,8
32833,"Arthritis",611711,8
32834,"Arthritis",606700,8
32835,"Arthritis",609595,8
32836,"Arthritis",608175,8
32837,"Arthritis",605867,8
32838,"Arthritis",611247,8
32839,"Arthritis",600675,8
32840,"Arthritis",603223,8
32841,"Arthritis",608538,8
32842,"Arthritis",606586,8
32843,"Arthritis",803469,8
32844,"Arthritis",804904,8
32845,"Arthritis",603207,8
32846,"Arthritis",605950,8
32847,"Arthritis",804127,8
32848,"Arthritis",608190,8
32849,"Arthritis",605775,8
32850,"Arthritis",602088,8
32851,"Arthritis",606078,8
32852,"Arthritis",601249,8
32853,"Arthritis",602255,8
32854,"Arthritis",606500,8
32855,"Arthritis",607182,8
32856,"Arthritis",609549,8
32857,"Arthritis",606888,8
32858,"Arthritis",609868,8
32859,"Arthritis",610367,8
32860,"Arthritis",609155,8
32861,"Arthritis",605607,8
32862,"Arthritis",606254,8
32863,"Arthritis",607055,8
32864,"Arthritis",609277,8
32865,"Arthritis",804723,8
32866,"Arthritis",607813,8
32867,"Arthritis",604230,8
32868,"Arthritis",607187,8
13327,"Prostatetumor",610304,9
13328,"Prostatetumor",611541,9
13329,"Prostatetumor",608771,9
13330,"Prostatetumor",603980,9
13331,"Prostatetumor",606511,9
13332,"Prostatetumor",804141,9
13333,"Prostatetumor",611085,9
13334,"Prostatetumor",803680,9
13335,"Prostatetumor",611638,9
13336,"Prostatetumor",610860,9
13337,"Prostatetumor",605927,9
13338,"Prostatetumor",605575,9
13339,"Prostatetumor",604824,9
13340,"Prostatetumor",603253,9
13341,"Prostatetumor",608879,9
13342,"Prostatetumor",604455,9
13343,"Prostatetumor",610338,9
13344,"Prostatetumor",801554,9
13345,"Prostatetumor",604470,9
13346,"Prostatetumor",606842,9
13347,"Prostatetumor",610514,9
13348,"Prostatetumor",610683,9
13349,"Prostatetumor",611676,9
13350,"Prostatetumor",608991,9
13351,"Prostatetumor",608045,9
13352,"Prostatetumor",605269,9
13353,"Prostatetumor",601954,9
13354,"Prostatetumor",607686,9
13355,"Prostatetumor",602915,9
13356,"Prostatetumor",611258,9
13357,"Prostatetumor",603252,9
13358,"Prostatetumor",605124,9
13359,"Prostatetumor",607763,9
13360,"Prostatetumor",607412,9
13361,"Prostatetumor",611705,9
13362,"Prostatetumor",611645,9
13363,"Prostatetumor",601431,9
13364,"Prostatetumor",601387,9
13365,"Prostatetumor",600660,9
13366,"Prostatetumor",608235,9
13367,"Prostatetumor",601405,9
13368,"Prostatetumor",605649,9
13369,"Prostatetumor",605788,9
13370,"Prostatetumor",600078,9
13371,"Prostatetumor",611659,9
13372,"Prostatetumor",611619,9
13373,"Prostatetumor",601048,9
13374,"Prostatetumor",600259,9
13375,"Prostatetumor",609062,9
13376,"Prostatetumor",608104,9
13377,"Prostatetumor",609120,9
13378,"Prostatetumor",601394,9
13379,"Prostatetumor",607312,9
13380,"Prostatetumor",603840,9
13381,"Prostatetumor",611483,9
13382,"Prostatetumor",608638,9
13383,"Prostatetumor",606034,9
13384,"Prostatetumor",604472,9
13385,"Prostatetumor",611448,9
13386,"Prostatetumor",601103,9
13387,"Prostatetumor",607790,9
13388,"Prostatetumor",603696,9
13389,"Prostatetumor",802170,9
13390,"Prostatetumor",609173,9
13391,"Prostatetumor",605498,9
13392,"Prostatetumor",604845,9
13393,"Prostatetumor",805248,9
13394,"Prostatetumor",600429,9
13395,"Prostatetumor",600913,9
13396,"Prostatetumor",601122,9
13397,"Prostatetumor",800835,9
13398,"Prostatetumor",603703,9
13399,"Prostatetumor",600107,9
13400,"Prostatetumor",601408,9
13401,"Prostatetumor",607464,9
13402,"Prostatetumor",602260,9
13403,"Prostatetumor",601999,9
13404,"Prostatetumor",601105,9
13405,"Prostatetumor",804782,9
13406,"Prostatetumor",611643,9
13407,"Prostatetumor",600571,9
13408,"Prostatetumor",802167,9
13409,"Prostatetumor",803745,9
13410,"Prostatetumor",604544,9
13411,"Prostatetumor",804291,9
13412,"Prostatetumor",601110,9
13413,"Prostatetumor",600443,9
13414,"Prostatetumor",802146,9
13415,"Prostatetumor",804022,9
13416,"Prostatetumor",804304,9
13417,"Prostatetumor",803258,9
13418,"Prostatetumor",609487,9
13419,"Prostatetumor",610466,9
13420,"Prostatetumor",612259,9
13421,"Prostatetumor",805544,9
13422,"Prostatetumor",603247,9
13423,"Prostatetumor",611265,9
13424,"Prostatetumor",800912,9
13425,"Prostatetumor",800516,9
13426,"Prostatetumor",611476,9
13427,"Prostatetumor",606120,9
13428,"Prostatetumor",803914,9
13429,"Prostatetumor",607347,9
13430,"Prostatetumor",601504,9
13431,"Prostatetumor",608508,9
13432,"Prostatetumor",609717,9
13433,"Prostatetumor",804873,9
13434,"Prostatetumor",610258,9
13435,"Prostatetumor",603813,9
13436,"Prostatetumor",606167,9
13437,"Prostatetumor",601962,9
13438,"Prostatetumor",600258,9
13439,"Prostatetumor",600381,9
13440,"Prostatetumor",608177,9
13441,"Prostatetumor",804070,9
13442,"Prostatetumor",611710,9
13443,"Prostatetumor",804663,9
13444,"Prostatetumor",610782,9
13445,"Prostatetumor",607816,9
13446,"Prostatetumor",609729,9
13447,"Prostatetumor",610252,9
13448,"Prostatetumor",603695,9
13449,"Prostatetumor",605263,9
13450,"Prostatetumor",601109,9
13451,"Prostatetumor",604868,9
13452,"Prostatetumor",603697,9
13453,"Prostatetumor",611521,9
13454,"Prostatetumor",605129,9
13455,"Prostatetumor",602865,9
13456,"Prostatetumor",805026,9
13457,"Prostatetumor",604823,9
13458,"Prostatetumor",608666,9
13459,"Prostatetumor",607689,9
13460,"Prostatetumor",610846,9
13461,"Prostatetumor",603185,9
13462,"Prostatetumor",603530,9
13463,"Prostatetumor",604954,9
13464,"Prostatetumor",608720,9
13465,"Prostatetumor",608995,9
13466,"Prostatetumor",602070,9
13467,"Prostatetumor",605988,9
13468,"Prostatetumor",607622,9
13469,"Prostatetumor",603683,9
13470,"Prostatetumor",611435,9
13471,"Prostatetumor",609038,9
13472,"Prostatetumor",610955,9
13473,"Prostatetumor",603158,9
13474,"Prostatetumor",611767,9
13475,"Prostatetumor",602486,9
13476,"Prostatetumor",607289,9
13477,"Prostatetumor",611769,9
13478,"Prostatetumor",604652,9
13479,"Prostatetumor",600061,9
13480,"Prostatetumor",605266,9
13481,"Prostatetumor",607990,9
13482,"Prostatetumor",611585,9
13483,"Prostatetumor",610413,9
13484,"Prostatetumor",611535,9
13485,"Prostatetumor",611698,9
13486,"Prostatetumor",608022,9
13487,"Prostatetumor",607027,9
13488,"Prostatetumor",600062,9
13489,"Prostatetumor",805950,9
13490,"Prostatetumor",600007,9
13491,"Prostatetumor",606899,9
13492,"Prostatetumor",803520,9
13493,"Prostatetumor",606741,9
13494,"Prostatetumor",610958,9
13495,"Prostatetumor",602065,9
13496,"Prostatetumor",603237,9
13497,"Prostatetumor",601189,9
13498,"Prostatetumor",610659,9
13499,"Prostatetumor",606577,9
13500,"Prostatetumor",803002,9
13501,"Prostatetumor",606131,9
13502,"Prostatetumor",602835,9
13503,"Prostatetumor",608480,9
13504,"Prostatetumor",601361,9
13505,"Prostatetumor",604623,9
13506,"Prostatetumor",603341,9
13507,"Prostatetumor",607328,9
13508,"Prostatetumor",604692,9
13509,"Prostatetumor",800456,9
13510,"Prostatetumor",605963,9
13511,"Prostatetumor",802848,9
13512,"Prostatetumor",606733,9
13513,"Prostatetumor",609602,9
13514,"Prostatetumor",603302,9
13515,"Prostatetumor",604930,9
13516,"Prostatetumor",606700,9
13517,"Prostatetumor",606734,9
13518,"Prostatetumor",608589,9
13519,"Prostatetumor",611763,9
13520,"Prostatetumor",603184,9
13521,"Prostatetumor",801015,9
13522,"Prostatetumor",609595,9
13523,"Prostatetumor",805776,9
13524,"Prostatetumor",601350,9
13525,"Prostatetumor",601847,9
13526,"Prostatetumor",608683,9
13527,"Prostatetumor",603831,9
13528,"Prostatetumor",603223,9
13529,"Prostatetumor",604182,9
13530,"Prostatetumor",605336,9
13531,"Prostatetumor",600744,9
13532,"Prostatetumor",602524,9
13533,"Prostatetumor",606624,9
13534,"Prostatetumor",600099,9
13535,"Prostatetumor",603042,9
13536,"Prostatetumor",805236,9
13537,"Prostatetumor",605440,9
13538,"Prostatetumor",804432,9
13539,"Prostatetumor",603186,9
13540,"Prostatetumor",610195,9
13541,"Prostatetumor",601388,9
13542,"Prostatetumor",609709,9
13543,"Prostatetumor",800882,9
13544,"Prostatetumor",611431,9
13545,"Prostatetumor",603422,9
13546,"Prostatetumor",608145,9
13547,"Prostatetumor",802318,9
13548,"Prostatetumor",609488,9
13549,"Prostatetumor",608816,9
13550,"Prostatetumor",602255,9
13551,"Prostatetumor",607324,9
13552,"Prostatetumor",605427,9
13553,"Prostatetumor",601368,9
13554,"Prostatetumor",604860,9
13555,"Prostatetumor",605796,9
13556,"Prostatetumor",600819,9
13557,"Prostatetumor",601582,9
13558,"Prostatetumor",601379,9
13559,"Prostatetumor",604044,9
13560,"Prostatetumor",605083,9
13561,"Prostatetumor",607715,9
13562,"Prostatetumor",609205,9
13563,"Prostatetumor",802496,9
13564,"Prostatetumor",805016,9
13565,"Prostatetumor",600302,9
13566,"Prostatetumor",611453,9
13567,"Prostatetumor",610064,9
13568,"Prostatetumor",606031,9
13569,"Prostatetumor",801706,9
13570,"Prostatetumor",601705,9
13571,"Prostatetumor",606847,9
13572,"Prostatetumor",604508,9
13573,"Prostatetumor",805564,9
13574,"Prostatetumor",601150,9
13575,"Prostatetumor",603286,9
13576,"Prostatetumor",606192,9
13577,"Prostatetumor",602680,9
13578,"Prostatetumor",803613,9
13579,"Prostatetumor",803300,9
13580,"Prostatetumor",610630,9
13581,"Prostatetumor",603044,9
13582,"Prostatetumor",605734,9
13583,"Prostatetumor",600121,9
13584,"Prostatetumor",801415,9
13585,"Prostatetumor",602538,9
13586,"Prostatetumor",603600,9
13587,"Prostatetumor",601892,9
13588,"Prostatetumor",608409,9
13589,"Prostatetumor",610528,9
13590,"Prostatetumor",802015,9
13591,"Prostatetumor",801678,9
13592,"Prostatetumor",610731,9
13593,"Prostatetumor",611502,9
13594,"Prostatetumor",609638,9
13595,"Prostatetumor",612082,9
13596,"Prostatetumor",603190,9
13597,"Prostatetumor",604668,9
13598,"Prostatetumor",607722,9
13599,"Prostatetumor",800109,9
13600,"Prostatetumor",609156,9
13601,"Prostatetumor",607129,9
13602,"Prostatetumor",606644,9
13603,"Prostatetumor",804667,9
13604,"Prostatetumor",802171,9
13605,"Prostatetumor",801264,9
13606,"Prostatetumor",603199,9
13607,"Prostatetumor",607080,9
13608,"Prostatetumor",800567,9
13609,"Prostatetumor",603167,9
13610,"Prostatetumor",607163,9
13611,"Prostatetumor",800574,9
13612,"Prostatetumor",800580,9
13613,"Prostatetumor",606283,9
13614,"Prostatetumor",605206,9
13615,"Prostatetumor",606762,9
13616,"Prostatetumor",602375,9
13617,"Prostatetumor",805926,9
13618,"Prostatetumor",801671,9
13619,"Prostatetumor",610163,9
13620,"Prostatetumor",612049,9
13621,"Prostatetumor",601302,9
13622,"Prostatetumor",602161,9
13623,"Prostatetumor",606391,9
13624,"Prostatetumor",603258,9
13625,"Prostatetumor",603921,9
13626,"Prostatetumor",606085,9
13627,"Prostatetumor",601290,9
13628,"Prostatetumor",608017,9
13629,"Prostatetumor",801857,9
13630,"Prostatetumor",605814,9
13631,"Prostatetumor",801026,9
13632,"Prostatetumor",605485,9
13633,"Prostatetumor",601928,9
13634,"Prostatetumor",606992,9
13635,"Prostatetumor",612084,9
13636,"Prostatetumor",606608,9
13637,"Prostatetumor",804397,9
13638,"Prostatetumor",602311,9
13639,"Prostatetumor",611635,9
13640,"Prostatetumor",801839,9
13641,"Prostatetumor",604477,9
13642,"Prostatetumor",802039,9
13643,"Prostatetumor",602287,9
13644,"Prostatetumor",608923,9
13645,"Prostatetumor",609470,9
13646,"Prostatetumor",609756,9
13647,"Prostatetumor",611036,9
13648,"Prostatetumor",608756,9
13649,"Prostatetumor",601523,9
13650,"Prostatetumor",611670,9
13651,"Prostatetumor",604797,9
13652,"Prostatetumor",600989,9
13653,"Prostatetumor",602719,9
13654,"Prostatetumor",604397,9
13655,"Prostatetumor",604423,9
13656,"Prostatetumor",804100,9
13657,"Prostatetumor",606865,9
13658,"Prostatetumor",609691,9
13659,"Prostatetumor",603770,9
13660,"Prostatetumor",608182,9
13661,"Prostatetumor",610250,9
13662,"Prostatetumor",607995,9
13663,"Prostatetumor",804635,9
13664,"Prostatetumor",610823,9
13665,"Prostatetumor",602410,9
13666,"Prostatetumor",606659,9
13667,"Prostatetumor",610636,9
13668,"Prostatetumor",801033,9
13669,"Prostatetumor",605169,9
13670,"Prostatetumor",802106,9
13671,"Prostatetumor",606510,9
13672,"Prostatetumor",804259,9
13673,"Prostatetumor",600367,9
13674,"Prostatetumor",802758,9
13675,"Prostatetumor",609541,9
13676,"Prostatetumor",611438,9
13677,"Prostatetumor",602283,9
13678,"Prostatetumor",601021,9
13679,"Prostatetumor",804401,9
13680,"Prostatetumor",601056,9
13681,"Prostatetumor",601961,9
13682,"Prostatetumor",611709,9
13683,"Prostatetumor",610103,9
13684,"Prostatetumor",803430,9
13685,"Prostatetumor",608396,9
13686,"Prostatetumor",603557,9
13687,"Prostatetumor",804958,9
13688,"Prostatetumor",609253,9
13689,"Prostatetumor",605069,9
13690,"Prostatetumor",805283,9
13691,"Prostatetumor",608165,9
13692,"Prostatetumor",804002,9
13693,"Prostatetumor",600229,9
13694,"Prostatetumor",609146,9
13695,"Prostatetumor",610704,9
13696,"Prostatetumor",801421,9
13697,"Prostatetumor",608192,9
13698,"Prostatetumor",601277,9
13699,"Prostatetumor",611142,9
13700,"Prostatetumor",608109,9
13701,"Prostatetumor",611578,9
13702,"Prostatetumor",610912,9
13703,"Prostatetumor",801538,9
13704,"Prostatetumor",611631,9
13705,"Prostatetumor",611764,9
13706,"Prostatetumor",610982,9
13707,"Prostatetumor",602998,9
13708,"Prostatetumor",803211,9
13709,"Prostatetumor",600964,9
13710,"Prostatetumor",607138,9
13711,"Prostatetumor",602030,9
13712,"Prostatetumor",606891,9
13713,"Prostatetumor",607942,9
13714,"Prostatetumor",611186,9
13715,"Prostatetumor",601519,9
13716,"Prostatetumor",600281,9
13717,"Prostatetumor",606650,9
13718,"Prostatetumor",609706,9
13719,"Prostatetumor",611754,9
13720,"Prostatetumor",803598,9
13721,"Prostatetumor",609609,9
13722,"Prostatetumor",606766,9
13723,"Prostatetumor",604838,9
13724,"Prostatetumor",604314,9
13725,"Prostatetumor",605236,9
13726,"Prostatetumor",605661,9
13727,"Prostatetumor",602267,9
13728,"Prostatetumor",603753,9
13729,"Prostatetumor",803608,9
13730,"Prostatetumor",601505,9
13731,"Prostatetumor",606676,9
13732,"Prostatetumor",606756,9
13733,"Prostatetumor",804399,9
13734,"Prostatetumor",605803,9
13735,"Prostatetumor",611143,9
13736,"Prostatetumor",805391,9
13737,"Prostatetumor",608965,9
13738,"Prostatetumor",610035,9
13739,"Prostatetumor",611444,9
13740,"Prostatetumor",601023,9
13741,"Prostatetumor",605213,9
13742,"Prostatetumor",804819,9
13743,"Prostatetumor",604381,9
13744,"Prostatetumor",601984,9
13745,"Prostatetumor",602195,9
13746,"Prostatetumor",605603,9
13747,"Prostatetumor",801188,9
13748,"Prostatetumor",609673,9
13749,"Prostatetumor",805590,9
13750,"Prostatetumor",602000,9
13751,"Prostatetumor",611657,9
13752,"Prostatetumor",802100,9
13753,"Prostatetumor",603772,9
13754,"Prostatetumor",611711,9
13755,"Prostatetumor",602051,9
13756,"Prostatetumor",803008,9
13757,"Prostatetumor",607290,9
13758,"Prostatetumor",604501,9
13759,"Prostatetumor",609214,9
13760,"Prostatetumor",606198,9
13761,"Prostatetumor",611566,9
13762,"Prostatetumor",602783,9
13763,"Prostatetumor",608651,9
13764,"Prostatetumor",610012,9
13765,"Prostatetumor",605202,9
13766,"Prostatetumor",601336,9
13767,"Prostatetumor",802959,9
13768,"Prostatetumor",605781,9
13769,"Prostatetumor",603655,9
13770,"Prostatetumor",604227,9
13771,"Prostatetumor",801528,9
13772,"Prostatetumor",603665,9
13773,"Prostatetumor",601402,9
13774,"Prostatetumor",805032,9
13775,"Prostatetumor",801837,9
13776,"Prostatetumor",612326,9
13777,"Prostatetumor",611753,9
13778,"Prostatetumor",601399,9
13779,"Prostatetumor",805689,9
13780,"Prostatetumor",601253,9
13781,"Prostatetumor",603316,9
13782,"Prostatetumor",611282,9
13783,"Prostatetumor",801382,9
13784,"Prostatetumor",612250,9
13785,"Prostatetumor",611696,9
13786,"Prostatetumor",600273,9
13787,"Prostatetumor",611885,9
13788,"Prostatetumor",608190,9
